Distance_(microns),Gray_Value
56.810,97.4437
56.875,98.4374
56.940,99.4310
57.005,100.3049
57.070,101.2447
57.135,101.9632
57.200,102.5031
57.265,103.3485
57.330,103.9732
57.395,104.3865
57.460,105.0508
57.525,105.5863
57.590,106.3674
57.655,107.0144
57.720,107.4385
57.785,108.3484
57.850,109.0000
57.915,109.3357
57.980,110.3145
58.045,111.0367
58.110,111.5284
58.175,112.3103
58.240,113.0000
58.305,113.2976
58.370,114.2401
58.435,115.2019
58.500,116.2237
58.565,117.2455
58.630,118.2657
58.695,119.2617
58.760,120.3890
58.825,122.0775
58.890,124.0929
58.955,126.0044
59.020,127.5965
59.085,128.6664
59.150,129.6882
59.215,130.7116
59.280,131.7614
59.345,132.8113
59.410,133.7585
59.475,134.3245
59.540,134.8773
59.605,135.3918
59.670,135.6677
59.735,136.0303
59.800,136.2793
59.865,136.5344
59.930,136.6201
59.995,136.6782
60.060,136.7938
60.125,137.0423
60.190,137.0985
60.255,137.1548
60.320,137.2111
60.385,137.2579
60.450,137.2860
60.515,137.3141
60.580,137.3423
60.645,137.3704
60.710,137.3976
60.775,137.1836
60.840,137.2032
60.905,137.0291
60.970,137.0013
61.035,136.9320
61.100,136.5634
61.165,136.1270
61.230,136.0192
61.295,136.0000
61.360,136.0000
61.425,136.0000
61.490,136.0000
61.555,136.0000
61.620,136.0000
61.685,136.0000
61.750,136.0000
61.815,136.0000
61.880,136.0000
61.945,136.0000
62.010,136.0000
62.075,136.0000
62.140,136.0119
62.205,136.0439
62.270,136.0721
62.335,136.2965
62.400,136.6150
62.465,136.9117
62.530,137.0000
62.595,137.0000
62.660,137.0000
62.725,137.0132
62.790,137.4353
62.855,137.8144
62.920,137.8603
62.985,138.0000
63.050,138.1061
63.115,138.3747
63.180,138.9300
63.245,139.0000
63.310,139.3776
63.375,139.9647
63.440,140.2158
63.505,140.7800
63.570,141.2471
63.635,141.6142
63.700,141.9749
63.765,142.1303
63.830,142.8589
63.895,143.0000
63.960,143.0000
64.025,143.0465
64.090,143.6577
64.155,143.9886
64.220,144.0000
64.285,144.0000
64.350,144.0000
64.415,144.2964
64.480,144.9110
64.545,145.0000
64.610,145.0000
64.675,145.0000
64.740,145.0000
64.805,145.0000
64.870,145.0000
64.935,145.0000
65.000,145.0000
65.065,145.0000
65.130,145.0000
65.195,145.0000
65.260,145.3327
65.325,145.8320
65.390,145.9835
65.455,146.0000
65.520,146.0000
65.585,146.0000
65.650,146.0000
65.715,146.0000
65.780,146.0362
65.845,146.2313
65.910,146.2854
65.975,146.2907
66.040,146.6005
66.105,146.7350
66.170,146.7647
66.235,146.9359
66.300,147.0000
66.365,147.0000
66.430,147.0000
66.495,147.0000
66.560,147.0000
66.625,147.0000
66.690,146.9934
66.755,146.5198
66.820,146.0000
66.885,146.0000
66.950,146.0000
67.015,145.5543
67.080,145.0000
67.145,144.9619
67.210,144.6134
67.275,144.1783
67.340,143.8666
67.405,143.5180
67.470,143.0557
67.535,142.6964
67.600,142.2822
67.665,141.8229
67.730,141.5136
67.795,141.0216
67.860,140.6398
67.925,140.2762
67.990,139.7331
68.055,139.3580
68.120,138.8337
68.185,138.4383
68.250,137.8496
68.315,137.2371
68.380,136.6844
68.445,136.0572
68.510,135.3772
68.575,134.8868
68.640,134.3224
68.705,133.7857
68.770,133.0027
68.835,132.1891
68.900,131.6248
68.965,130.6874
69.030,129.8549
69.095,129.0352
69.160,128.0466
69.225,126.8526
69.290,125.8811
69.355,124.7420
69.420,123.6244
69.485,122.4342
69.550,121.2440
69.615,119.9671
69.680,118.6753
69.745,117.6525
69.810,116.1540
69.875,114.9479
69.940,113.8077
70.005,112.6989
70.070,111.5087
70.135,110.3178
70.200,109.0480
70.265,107.4809
70.330,105.3008
70.395,102.8737
70.460,100.2395
70.525,98.1281
70.590,96.2623
70.655,94.4936
70.720,92.4126
70.785,90.9533
70.850,89.9648
70.915,88.9424
70.980,87.9073
71.045,86.8506
71.110,86.0844
71.175,85.3761
71.240,84.4417
71.305,83.7588
71.370,83.2280
71.435,82.8086
71.500,82.2719
71.565,81.6398
71.630,81.1407
71.695,80.8977
71.760,80.4360
71.825,80.0281
71.890,79.7326
71.955,79.0750
72.020,78.9657
72.085,78.1359
72.150,78.0221
72.215,78.0000
72.280,77.9751
72.345,77.0989
72.410,77.0000
72.475,77.0000
72.540,76.9691
72.605,76.1059
72.670,76.0000
72.735,76.0000
72.800,76.0000
72.865,75.4596
72.930,75.0047
72.995,75.0000
73.060,75.0000
73.125,75.0000
73.190,75.0000
73.255,75.0000
73.320,74.9311
73.385,74.6879
73.450,74.3782
73.515,74.0131
73.580,74.0000
73.645,74.0000
73.710,74.0000
73.775,74.0000
73.840,74.0000
73.905,74.0000
73.970,74.0000
74.035,74.0000
74.100,74.0000
74.165,74.0000
74.230,73.6853
74.295,73.0707
74.360,73.0000
74.425,73.0000
74.490,73.0000
74.555,73.0000
74.620,73.0000
74.685,73.0000
74.750,73.0000
74.815,73.0000
74.880,72.8177
74.945,72.6226
75.010,72.4261
75.075,72.3655
75.140,72.3936
75.205,72.4217
75.270,72.4499
75.335,72.4780
75.400,72.5077
75.465,72.5358
75.530,72.5640
75.595,72.5921
75.660,72.6202
75.725,72.4964
75.790,72.4249
75.855,72.3265
75.920,72.1364
75.985,72.0000
76.050,72.0000
76.115,72.0000
76.180,71.8900
76.245,71.8750
76.310,71.7368
76.375,71.6797
76.440,71.7078
76.505,71.7359
76.570,71.6211
76.635,71.5422
76.700,71.4512
76.765,71.2546
76.830,71.0046
76.895,70.7540
76.960,70.6828
77.025,70.7110
77.090,70.7391
77.155,70.7688
77.220,70.8087
77.285,70.8954
77.350,71.0403
77.415,71.2064
77.480,71.4063
77.545,71.4344
77.610,71.5755
77.675,71.7423
77.740,71.9776
77.805,72.3865
77.870,72.5767
77.935,72.7259
78.000,72.9108
78.065,73.1844
78.130,73.4376
78.195,73.5646
78.260,73.7455
78.325,73.8895
78.390,74.0080
78.455,74.1252
78.520,74.4350
78.585,74.7448
78.650,75.0316
78.715,75.4408
78.780,75.5538
78.845,75.8930
78.910,76.3351
78.975,76.6448
79.040,76.9497
