Distance_(microns),Gray_Value
52.7150,37.8951
52.7800,39.5021
52.8450,41.2206
52.9100,42.4974
52.9750,42.4093
53.0400,41.1390
53.1050,39.8694
53.1700,38.6344
53.2350,37.6567
53.3000,38.0520
53.3650,38.3426
53.4300,39.6947
53.4950,41.3199
53.5600,42.2295
53.6250,42.9822
53.6900,43.2344
53.7550,43.2593
53.8200,42.8374
53.8850,42.8509
53.9500,43.0190
54.0150,43.4640
54.0800,43.8319
54.1450,44.2204
54.2100,44.6450
54.2750,44.3672
54.3400,44.0045
54.4050,43.8154
54.4700,43.7131
54.5350,43.0662
54.6000,43.0686
54.6650,43.5959
54.7300,44.2533
54.7950,44.7415
54.8600,45.3328
54.9250,45.9509
54.9900,46.2896
55.0550,46.8023
55.1200,46.7987
55.1850,47.1092
55.2500,47.0749
55.3150,47.0185
55.3800,46.9211
55.4450,46.8419
55.5100,47.2081
55.5750,46.5133
55.6400,45.9822
55.7050,45.2610
55.7700,45.1249
55.8350,45.2508
55.9000,44.5400
55.9650,43.6163
56.0300,42.9719
56.0950,42.2968
56.1600,41.4099
56.2250,40.9179
56.2900,40.4856
56.3550,39.8898
56.4200,39.2884
56.4850,38.9675
56.5500,38.3711
56.6150,38.0190
56.6800,38.0190
56.7450,37.7011
56.8100,37.4032
56.8750,36.8826
56.9400,36.9476
57.0050,37.1593
57.0700,37.3447
57.1350,37.1317
57.2000,37.4434
57.2650,37.9419
57.3300,37.9750
57.3950,38.1931
57.4600,38.2658
57.5250,38.2068
57.5900,38.1363
57.6550,38.4486
57.7200,39.0077
57.7850,39.3856
57.8500,39.4044
57.9150,39.5643
57.9800,40.1539
58.0450,40.0000
58.1100,39.9588
58.1750,40.2239
58.2400,40.6743
58.3050,40.5703
58.3700,40.0818
58.4350,40.1969
58.5000,39.7592
58.5650,39.3111
58.6300,39.1682
58.6950,39.1977
58.7600,39.1787
58.8250,39.3075
58.8900,39.0957
58.9550,39.0173
59.0200,39.0219
59.0850,39.2967
59.1500,39.1102
59.2150,38.7777
